ref_area,indicator,source,sex,time,obs_value,obs_status,note_source,note_indicator
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2017,365.041,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2016,602.968,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2016,277.834,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2016,325.134,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2015,805.082,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2015,400.699,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2015,404.384,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2014,779.85,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2014,404.11,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2014,375.741,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2013,669.954,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2013,290.269,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2013,379.685,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2012,527.516,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2012,245.458,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2012,282.059,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2011,597.38,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2011,263.309,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2011,334.072,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2010,610.897,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2010,362.456,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2010,248.441,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2009,514.845,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2009,251.506,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2009,263.338,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2008,468.926,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2008,184.022,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2008,284.904,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_T,2007,1597.626,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_M,2007,616.177,,R1:3513_T2:85,
ESP,EMP_NIFL_SEX_NB,BB:3071,SEX_F,2007,981.45,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2022,15.253,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2022,7.13,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2022,8.123,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2021,16.762,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2021,9.259,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2021,7.504,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2020,15.362,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2020,8.56,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2020,6.803,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2019,13.697,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2019,7.244,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2019,6.454,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2018,7.756,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2018,2.275,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2018,5.481,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2017,14.029,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2017,7.748,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2017,6.282,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2016,15.834,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2016,7.958,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2016,7.876,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2015,17.244,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2015,9.213,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2015,8.032,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2014,14.544,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2014,7.321,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2014,7.223,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2013,10.233,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2013,5.431,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2013,4.802,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2012,14.495,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2012,7.852,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2012,6.642,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2011,14.346,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2011,8.082,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2011,6.263,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2010,10.395,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2010,7.147,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2010,3.248,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2009,7.802,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2009,5.415,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2009,2.388,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2008,11.808,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2008,8.602,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2008,3.207,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_T,2007,21.657,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_M,2007,15.342,,R1:3513_T2:85,
EST,EMP_NIFL_SEX_NB,BB:44,SEX_F,2007,6.316,,R1:3513_T2:85,
ETH,EMP_NIFL_SEX_NB,BA:1126,SEX_T,2021,31566.454,,R1:3513,
ETH,EMP_NIFL_SEX_NB,BA:1126,SEX_M,2021,17900.959,,R1:3513,
ETH,EMP_NIFL_SEX_NB,BA:1126,SEX_F,2021,13665.495,,R1:3513,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2022,45.716,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2022,19.805,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2022,25.911,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2021,38.176,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2021,18.078,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2021,20.098,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2020,43.681,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2020,17.762,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2020,25.92,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2019,41.574,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2019,15.37,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2019,26.204,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2018,46.014,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2018,18.46,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2018,27.554,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2017,44.909,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2017,18.238,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2017,26.671,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2016,46.015,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2016,17.124,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2016,28.891,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2015,47.392,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2015,20.372,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2015,27.02,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2014,45.447,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2014,16.219,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2014,29.228,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2013,49.746,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2013,23.58,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2013,26.166,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2012,47.531,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2012,21.322,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2012,26.208,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2011,46.903,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2011,24.132,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2011,22.771,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2010,31.212,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2010,18.574,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2010,12.638,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2009,41.227,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2009,25.244,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2009,15.983,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2008,41.145,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2008,26.425,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2008,14.72,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_T,2007,40.407,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_M,2007,21.321,,R1:3513_T2:85,
FIN,EMP_NIFL_SEX_NB,BB:6210,SEX_F,2007,19.085,,R1:3513_T2:85,
FJI,EMP_NIFL_SEX_NB,BA:1135,SEX_T,2016,142.739,,R1:3513,
FJI,EMP_NIFL_SEX_NB,BA:1135,SEX_M,2016,97.488,,R1:3513,
FJI,EMP_NIFL_SEX_NB,BA:1135,SEX_F,2016,45.251,,R1:3513,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2022,944.035,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2022,489.918,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2022,454.116,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2021,882.883,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2021,504.312,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2021,378.571,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2020,970.706,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2020,561.152,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2020,409.554,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2019,1455.559,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2019,552.391,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2019,903.169,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2018,1503.096,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2018,579.218,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2018,923.878,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2017,1685.698,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2017,625.325,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2017,1060.373,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2016,1824.32,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2016,684.735,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2016,1139.585,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2015,1629.03,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2015,603.018,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2015,1026.013,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2014,1677.519,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2014,667.915,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2014,1009.604,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2013,1547.855,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2013,603.998,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2013,943.857,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2012,1524.668,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2012,565.166,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2012,959.501,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2011,1632.116,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2011,607.539,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2011,1024.577,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2010,1625.041,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2010,615.825,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2010,1009.215,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2009,1572.692,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2009,600.373,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2009,972.318,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2008,1853.192,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2008,744.7,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2008,1108.492,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_T,2007,1961.136,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_M,2007,769.806,,R1:3513_T2:85,
FRA,EMP_NIFL_SEX_NB,BB:3067,SEX_F,2007,1191.33,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2018,2090.167,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2018,880.567,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2018,1209.6,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2017,2825.7,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2017,984.694,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2017,1841.006,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2016,1246.02,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2016,493.044,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2016,752.976,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2015,1239.507,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2015,526.847,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2015,712.66,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2014,1237.873,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2014,503.42,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2014,734.453,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2013,1314.098,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2013,595.915,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2013,718.183,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2012,1577.733,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2012,775.291,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2012,802.441,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2011,1199.771,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2011,513.681,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2011,686.09,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2010,706.259,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2010,349.752,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2010,356.507,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2009,2907.111,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2009,1055.068,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2009,1852.043,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2008,2789.113,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2008,883.481,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2008,1905.632,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_T,2007,2482.333,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_M,2007,1256.173,,R1:3513_T2:85,
GBR,EMP_NIFL_SEX_NB,BB:3056,SEX_F,2007,1226.16,,R1:3513_T2:85,
GEO,EMP_NIFL_SEX_NB,BA:13950,SEX_T,2020,939.625,B,R1:3513,I11:264
GEO,EMP_NIFL_SEX_NB,BA:13950,SEX_M,2020,508.004,B,R1:3513,I11:264
GEO,EMP_NIFL_SEX_NB,BA:13950,SEX_F,2020,431.621,B,R1:3513,I11:264
GEO,EMP_NIFL_SEX_NB,BA:13950,SEX_T,2019,866.632,,R1:3513,
GEO,EMP_NIFL_SEX_NB,BA:13950,SEX_M,2019,467.673,,R1:3513,
GEO,EMP_NIFL_SEX_NB,BA:13950,SEX_F,2019,398.959,,R1:3513,
GHA,EMP_NIFL_SEX_NB,BA:1163,SEX_T,2015,6907.511,B,R1:3513,I11:264
GHA,EMP_NIFL_SEX_NB,BA:1163,SEX_M,2015,3188.917,B,R1:3513,I11:264
GHA,EMP_NIFL_SEX_NB,BA:1163,SEX_F,2015,3718.595,B,R1:3513,I11:264
GHA,EMP_NIFL_SEX_NB,BB:3078,SEX_T,2013,11089.796,B,R1:3513,I11:264
GHA,EMP_NIFL_SEX_NB,BB:3078,SEX_M,2013,5132.151,B,R1:3513,I11:264
GHA,EMP_NIFL_SEX_NB,BB:3078,SEX_F,2013,5957.645,B,R1:3513,I11:264
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_T,2023,508.492,,R1:3513,
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_M,2023,228.832,,R1:3513,
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_F,2023,279.66,,R1:3513,
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_T,2018,617.353,B,R1:3513,I11:264
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_M,2018,288.131,B,R1:3513,I11:264
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_F,2018,329.221,B,R1:3513,I11:264
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_T,2012,416.346,B,R1:3513,I11:264
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_M,2012,214.603,B,R1:3513,I11:264
GMB,EMP_NIFL_SEX_NB,BA:7014,SEX_F,2012,201.743,B,R1:3513,I11:264
GNB,EMP_NIFL_SEX_NB,BB:15952,SEX_T,2022,672.615,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BB:15952,SEX_M,2022,328.844,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BB:15952,SEX_F,2022,343.772,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BB:15952,SEX_T,2019,619.567,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BB:15952,SEX_M,2019,307.433,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BB:15952,SEX_F,2019,312.134,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BA:15635,SEX_T,2018,518.44,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BA:15635,SEX_M,2018,266.734,,R1:3513,
GNB,EMP_NIFL_SEX_NB,BA:15635,SEX_F,2018,251.706,,R1:3513,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2022,177.744,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2022,70.956,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2022,106.788,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2021,180.288,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2021,81.584,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2021,98.704,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2020,206.378,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2020,81.58,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2020,124.798,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2019,235.399,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2019,98.764,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2019,136.635,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2018,218.426,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2018,80.343,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2018,138.084,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2017,223.75,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2017,90.394,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2017,133.356,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2016,219.465,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2016,82.813,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2016,136.652,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_T,2015,170.142,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_M,2015,66.176,,R1:3513_T2:85,
GRC,EMP_NIFL_SEX_NB,BB:319,SEX_F,2015,103.966,,R1:3513_T2:85,
